puan,id,Sehir Tag,Universite Tag,Bolum,ikinci okul,lise bolum,Universite Turu,Sinif,Not Ortalamasi,lise tur,anne egitim,baba egitim,kulup,stk proje,girisim,ingilizce,cinsiyet,anne calisma,baba calisma,yas,Basvuru Yili,Kardes Sayisi
42,283,102,136,46,1,499,1,4,3,1,5,3,1,1,1,0,1,3,2,,2014,2
50,284,81,196,1,0,325,1,4,1,1,1,0,0,0,0,0,1,1,4,22.0,2014,1
24,285,2,235,25,0,404,1,1,3,1,1,0,0,0,0,0,1,2,4,19.0,2014,1
46,286,119,126,1,0,404,1,3,1,3,5,3,1,0,0,0,0,3,2,21.0,2014,1
41,287,119,126,70,0,1,1,3,1,1,6,3,1,1,0,0,1,3,1,22.0,2014,4
34,288,81,288,6,0,404,1,2,2,1,5,5,0,0,1,0,0,3,2,,2014,4
24,289,81,43,3,0,202,1,4,2,4,3,5,1,0,1,0,1,2,2,22.0,2014,0
33,290,81,148,40,0,228,1,4,3,1,3,1,0,0,0,0,1,3,2,23.0,2014,1
12,291,14,265,14,0,196,1,-2,3,4,1,1,0,0,0,0,1,3,2,23.0,2014,2
34,292,119,75,44,0,342,1,3,3,1,1,1,1,1,0,0,1,2,2,23.0,2014,0
34,293,81,265,2,0,378,1,1,0,3,3,1,1,1,1,0,1,3,2,19.0,2014,1
40,294,95,115,1,0,212,1,3,2,1,3,1,1,0,0,0,0,3,3,21.0,2014,2
30,295,25,148,4,0,404,1,4,2,1,1,1,0,0,0,0,0,2,2,22.0,2014,1
18,296,81,287,99,0,173,1,2,0,1,1,1,0,0,0,0,0,2,2,20.0,2014,1
41,297,119,146,72,0,212,1,1,1,1,5,0,0,0,0,0,0,3,4,20.0,2014,1
44,298,16,126,3,0,212,1,2,2,1,5,1,1,0,0,0,0,3,2,21.0,2014,1
43,299,119,126,14,0,173,1,4,1,4,5,0,0,0,0,0,1,3,4,22.0,2014,1
18,300,81,138,3,0,173,1,1,0,1,3,1,0,1,1,0,1,3,1,19.0,2014,1
52,301,16,277,7,0,342,1,2,3,1,5,3,1,1,1,0,1,3,3,,2014,2
13,302,81,43,77,0,439,1,1,0,1,6,5,0,0,1,0,1,3,2,20.0,2014,6
20,303,132,279,23,0,173,1,2,1,1,6,5,0,0,0,0,1,3,3,20.0,2014,4
26,304,81,233,12,0,173,1,2,1,1,5,5,0,0,0,0,1,3,3,19.0,2014,1
32,305,119,43,3,0,404,1,3,1,1,5,0,0,0,0,0,1,3,4,22.0,2014,1
54,306,119,294,3,0,404,1,4,1,1,5,5,1,1,1,0,1,3,1,22.0,2014,1
40,307,81,287,3,0,404,1,-1,1,2,2,2,1,0,0,0,0,2,2,19.0,2014,1
34,308,119,288,81,0,542,1,3,1,1,5,3,0,0,0,0,0,3,2,20.0,2014,2
50,309,119,156,14,0,120,1,4,2,1,1,1,1,1,0,0,0,2,2,21.0,2014,4
38,310,84,43,87,0,474,1,-1,0,3,1,1,1,1,1,0,0,2,2,,2014,2
40,311,81,208,1,0,404,1,3,2,3,1,3,1,0,0,0,0,1,1,21.0,2014,2
48,312,20,208,6,0,173,1,2,2,4,1,1,1,1,0,0,0,2,2,,2014,1
21,313,81,265,1,0,404,1,3,1,4,4,1,0,0,1,0,1,3,1,21.0,2014,4
28,314,16,277,7,0,404,1,2,1,1,5,5,1,0,1,0,1,3,1,20.0,2014,1
40,315,84,169,45,0,199,1,4,2,3,3,1,1,1,1,0,1,3,2,22.0,2014,3
18,316,119,265,4,1,404,1,-3,0,4,1,1,1,0,1,0,1,2,2,26.0,2014,1
44,317,81,138,19,0,212,1,2,2,1,1,1,1,1,1,0,1,2,3,23.0,2014,2
26,318,14,75,6,0,173,1,2,1,1,4,1,0,0,0,0,1,3,2,20.0,2014,1
52,319,130,196,3,0,474,1,3,1,4,3,1,1,1,0,0,1,2,2,,2014,1
38,320,81,265,14,0,499,1,4,1,1,1,1,1,1,0,0,1,2,2,22.0,2014,2
28,321,119,241,40,0,404,1,1,0,1,3,1,1,1,1,0,1,1,2,21.0,2014,1
26,322,63,83,90,0,449,1,4,2,1,5,5,1,0,1,0,1,3,1,24.0,2014,3
13,323,115,138,3,0,173,1,1,0,1,1,3,0,0,0,0,1,2,2,19.0,2014,1
32,324,16,282,60,0,173,1,2,1,1,5,5,0,1,0,0,1,3,2,20.0,2014,5
20,325,119,235,3,0,199,1,1,0,1,6,4,0,0,0,0,0,3,2,20.0,2014,3
12,326,81,48,17,0,474,1,2,3,1,6,5,0,0,0,0,1,3,2,22.0,2014,6
40,327,95,234,14,0,173,1,3,1,1,3,0,0,0,0,0,1,3,4,22.0,2014,1
28,328,81,38,12,0,474,1,2,1,1,3,3,0,0,0,0,0,3,2,20.0,2014,1
71,329,81,241,3,0,173,1,4,1,1,1,1,1,1,1,0,1,1,1,23.0,2014,2
14,330,81,153,76,0,18,1,3,3,0,5,3,0,0,0,0,1,3,2,21.0,2014,1
41,331,81,287,46,0,499,1,4,1,1,5,5,1,1,0,0,1,3,1,23.0,2014,3
30,332,81,43,3,0,404,1,4,2,1,4,0,0,0,0,0,1,3,4,22.0,2014,1
48,333,119,143,99,0,173,1,3,1,1,5,3,1,1,1,0,1,3,2,21.0,2014,2
38,334,84,169,3,0,173,1,4,1,1,3,3,1,0,0,0,1,1,1,22.0,2014,0
50,335,14,126,81,0,110,1,4,2,1,3,3,1,1,1,0,1,3,1,22.0,2014,2
20,336,119,134,3,0,173,1,2,1,1,5,1,0,0,0,0,1,3,2,20.0,2014,3
48,337,81,255,9,0,404,1,3,2,4,3,1,1,0,0,0,1,3,2,20.0,2014,3
70,338,81,241,76,0,223,1,4,2,1,4,4,1,1,1,0,1,3,3,28.0,2014,2
34,339,81,247,4,0,342,1,3,2,3,1,1,1,1,0,0,1,1,2,21.0,2014,1
33,340,81,100,12,0,173,1,2,1,1,6,6,1,0,0,0,1,3,1,21.0,2014,9
24,341,119,273,91,0,404,1,2,1,1,3,3,0,0,0,0,1,3,2,20.0,2014,1
43,342,81,287,99,0,422,1,3,1,1,1,1,1,1,1,0,1,2,2,23.0,2014,1
53,343,16,241,14,0,173,1,2,1,1,5,3,1,1,1,0,1,3,1,20.0,2014,2
27,344,81,160,14,0,474,1,1,0,1,3,3,0,0,1,0,1,3,1,20.0,2014,2
42,345,119,120,52,0,118,1,3,1,1,5,4,1,0,0,0,0,3,2,21.0,2014,2
52,346,119,288,36,0,404,1,4,1,1,3,4,0,1,0,0,0,1,4,21.0,2014,0
33,347,81,138,70,0,474,1,1,0,4,3,0,0,0,0,0,0,2,4,19.0,2014,1
18,348,119,146,3,0,348,1,-1,0,1,3,3,1,0,1,0,1,3,2,19.0,2014,4
24,349,81,43,79,0,199,1,3,2,1,3,5,1,0,0,0,1,3,2,,2014,1
41,350,84,111,83,0,474,1,4,3,1,5,5,1,0,1,0,0,3,1,,2014,3
20,351,81,146,1,0,404,1,1,0,1,5,3,0,0,0,0,0,3,1,,2014,2
44,352,25,196,12,0,474,1,1,0,1,1,1,1,1,0,0,0,2,2,19.0,2014,3
22,353,84,175,99,0,358,1,2,3,2,3,3,0,0,0,0,0,3,3,21.0,2014,0
40,354,81,286,99,0,474,1,3,1,4,3,3,0,1,0,0,0,2,2,22.0,2014,4
60,355,105,100,37,0,404,1,3,1,1,3,1,1,1,0,0,0,3,1,,2014,3
26,356,81,43,1,0,404,1,2,3,4,3,3,0,0,0,0,0,3,2,20.0,2014,2
26,357,16,75,16,0,474,1,3,2,4,3,1,0,0,0,0,0,3,2,22.0,2014,2
26,358,84,111,6,0,173,1,3,3,1,5,5,0,0,0,0,0,3,2,,2014,2
32,359,81,110,25,0,404,1,2,1,1,5,0,0,0,0,0,0,3,4,20.0,2014,1
18,360,2,235,27,0,404,1,-1,0,1,3,1,0,0,1,0,0,3,1,20.0,2014,1
38,361,119,287,3,0,225,1,4,2,4,3,1,0,1,1,0,0,1,1,22.0,2014,0
90,362,119,62,3,0,474,1,3,1,4,3,4,1,1,1,0,0,3,3,21.0,2014,0
42,363,81,178,3,0,199,1,3,1,1,5,5,0,1,0,0,1,3,1,22.0,2014,2
24,364,120,126,4,0,1,1,2,1,1,4,0,0,0,0,0,1,3,4,20.0,2014,1
8,365,81,272,3,1,342,1,1,0,1,5,0,0,0,0,0,1,3,4,28.0,2014,1
36,366,81,133,0,1,509,1,2,1,1,6,4,1,1,1,0,1,3,2,,2014,3
34,367,81,282,17,0,342,1,1,2,1,3,3,1,0,0,0,0,2,2,19.0,2014,2
47,368,119,130,62,0,404,1,4,3,1,1,1,1,1,1,0,1,2,2,22.0,2014,1
26,369,105,217,4,0,199,1,4,1,1,4,5,0,0,0,0,1,3,1,20.0,2014,1
40,370,81,282,89,0,404,1,2,1,1,5,0,0,0,0,0,1,3,4,19.0,2014,1
52,371,84,175,44,0,212,1,2,1,1,3,1,1,0,0,0,1,3,2,,2014,1
38,372,84,169,13,0,499,1,4,1,1,3,3,1,0,0,0,0,3,1,23.0,2014,1
36,373,81,130,38,0,342,1,3,2,1,1,3,1,0,1,0,0,2,2,22.0,2014,1
42,374,14,126,1,0,404,1,2,1,3,5,1,1,1,0,0,1,3,2,,2014,2
30,375,41,272,7,0,342,1,2,2,4,3,1,0,0,1,0,1,3,2,21.0,2014,3
20,376,81,130,16,0,404,1,2,1,1,5,5,0,0,0,0,1,3,1,22.0,2014,6
22,377,81,241,86,0,173,1,4,3,1,4,1,1,0,0,0,1,3,2,,2014,1
12,378,81,286,99,0,199,1,1,0,1,5,5,0,0,1,0,1,3,2,21.0,2014,5
8,379,62,120,7,0,342,1,1,0,1,5,3,0,0,0,0,1,3,2,,2014,7
50,380,14,126,1,0,199,1,3,2,3,1,1,1,1,1,0,1,2,2,22.0,2014,1
20,381,119,84,99,0,212,1,1,0,3,5,3,1,0,1,0,1,3,2,,2014,2
8,382,105,239,3,0,513,0,-5,0,1,6,5,0,0,0,0,1,3,1,,2014,10
31,383,119,51,76,0,212,1,4,1,1,3,6,1,0,0,0,1,3,1,,2014,1
22,384,81,265,3,0,173,1,2,1,1,5,5,0,0,0,0,1,3,2,21.0,2014,3
72,385,81,265,3,0,173,1,3,1,1,1,1,1,1,0,0,0,2,2,,2014,1
26,386,95,215,3,0,199,1,2,1,1,6,5,0,1,1,0,1,3,1,22.0,2014,6
38,387,81,126,12,0,241,1,1,0,2,3,1,1,1,0,0,1,3,2,22.0,2014,1
39,388,81,235,3,0,404,1,3,2,1,3,3,1,1,1,0,1,3,2,,2014,1
24,389,62,120,40,0,212,1,4,3,1,5,4,0,1,0,0,1,3,2,22.0,2014,1
44,390,81,136,4,0,404,1,3,2,1,5,4,1,1,1,0,1,3,2,,2014,6
40,391,14,126,1,0,325,1,2,3,3,4,3,1,1,0,0,1,3,1,21.0,2014,0
40,392,14,126,1,0,325,1,2,3,3,4,3,1,1,0,0,1,3,1,21.0,2014,0
36,393,81,138,6,0,173,1,3,1,1,5,3,1,1,0,0,1,3,1,21.0,2014,3
12,394,81,43,45,0,199,1,4,3,1,5,3,0,0,0,0,1,3,2,23.0,2014,1
32,395,81,126,40,0,342,1,4,3,1,3,3,1,1,0,0,1,1,2,24.0,2014,3
43,396,121,294,1,1,212,1,-2,3,1,4,5,1,1,1,0,1,3,2,,2014,1
38,397,81,265,1,0,342,1,2,3,1,1,2,1,1,0,0,1,1,2,20.0,2014,2
38,398,81,117,4,0,199,1,2,2,1,3,3,1,0,1,0,1,3,2,21.0,2014,2
43,399,14,265,2,0,212,1,2,3,3,3,1,1,1,1,0,1,3,2,19.0,2014,1
22,400,14,205,54,0,560,1,3,3,2,4,1,1,0,0,0,1,3,1,23.0,2014,2
22,401,81,287,46,0,499,1,4,3,1,1,1,1,0,0,0,1,3,2,22.0,2014,0
38,402,18,136,3,0,173,1,2,1,1,1,3,0,1,1,0,0,2,1,19.0,2014,1
30,403,81,48,46,0,474,1,4,1,1,3,1,0,0,0,0,0,3,1,22.0,2014,1
22,404,14,265,6,0,474,1,2,2,4,3,3,0,0,0,0,1,3,3,20.0,2014,4
12,405,14,265,12,0,180,1,4,3,1,3,2,0,0,0,0,1,1,1,22.0,2014,2
30,406,81,288,47,0,474,1,3,1,1,3,1,0,0,0,0,0,3,3,20.0,2014,3
48,407,102,208,3,0,199,1,2,2,1,3,3,1,0,0,0,0,3,2,20.0,2014,2
50,408,119,136,3,0,449,1,2,1,1,5,3,1,1,0,0,0,3,1,20.0,2014,1
62,409,14,265,12,0,474,1,2,1,1,3,3,1,1,0,0,0,2,2,20.0,2014,1
38,410,119,84,14,0,173,1,4,2,1,5,3,1,1,1,0,1,3,2,21.0,2014,3
34,411,81,265,12,0,509,1,3,1,1,5,5,0,0,0,0,1,3,2,,2014,3
27,412,84,263,23,0,474,1,1,0,1,3,1,0,0,0,0,0,3,1,19.0,2014,1
18,413,81,241,14,0,235,1,4,1,4,1,1,0,0,0,0,1,2,2,22.0,2014,3
56,414,119,169,45,0,404,1,1,1,1,5,1,1,1,1,0,1,3,1,20.0,2014,2
18,415,81,117,14,0,474,1,-2,2,1,1,3,0,0,0,0,1,1,2,22.0,2014,1
32,416,81,235,25,0,404,1,3,1,1,4,3,1,0,1,0,1,2,3,,2014,1
47,417,81,287,1,0,313,1,2,3,4,3,1,1,1,1,0,1,2,1,20.0,2014,0
34,418,119,160,99,0,474,1,3,2,1,5,6,1,1,1,0,1,3,1,21.0,2014,3
10,419,119,282,77,0,237,1,-5,0,2,5,4,0,0,0,0,1,3,2,20.0,2014,1
22,420,81,126,1,0,404,1,4,3,1,1,1,1,0,1,0,1,2,2,24.0,2014,1
40,421,119,287,3,0,196,1,-1,0,1,5,0,0,0,0,0,1,3,4,19.0,2014,1
20,422,81,84,4,0,316,1,1,0,1,5,0,0,0,0,0,1,3,4,19.0,2014,1
52,423,41,287,95,0,404,1,3,1,4,1,1,1,1,0,0,1,3,2,22.0,2014,1
24,424,112,196,14,0,474,1,1,0,1,5,5,1,0,0,0,1,3,2,20.0,2014,5
18,425,84,169,88,0,67,1,2,1,2,4,5,1,0,1,0,1,1,1,19.0,2014,2
22,426,84,48,3,0,499,1,4,1,1,5,3,0,0,0,0,1,1,1,,2014,1
18,427,119,43,3,0,316,1,1,0,1,3,3,0,1,1,0,1,2,2,,2014,1
16,428,81,83,19,0,404,1,2,1,1,3,1,0,0,1,0,1,3,2,22.0,2014,1
34,429,119,169,99,0,474,1,4,1,1,5,5,1,1,1,0,1,3,1,22.0,2014,2
43,430,81,153,76,0,173,1,3,2,1,5,4,1,0,1,0,1,1,3,,2014,1
24,431,81,196,40,0,199,1,-1,0,3,5,3,1,0,0,0,1,3,2,,2014,2
32,432,81,43,3,0,404,1,3,1,1,5,5,1,0,0,0,1,3,2,22.0,2014,1
77,433,81,126,46,0,342,1,4,1,4,3,0,0,0,0,0,0,2,4,22.0,2014,1
72,434,81,126,13,0,342,1,4,1,1,1,1,1,1,0,0,0,2,2,22.0,2014,1
36,435,81,138,3,0,120,1,4,1,1,5,6,1,1,0,0,1,1,1,,2014,0
24,436,62,120,17,0,400,1,2,2,1,5,3,0,0,1,0,1,3,1,22.0,2014,1
40,437,81,156,99,0,509,1,3,2,1,5,4,1,1,0,0,1,3,2,21.0,2014,1
41,438,119,146,3,0,342,1,3,1,1,1,1,1,0,1,0,0,2,2,22.0,2014,1
48,439,81,84,3,1,253,1,4,1,2,3,3,1,1,0,0,0,1,1,22.0,2014,1
33,440,81,130,62,0,225,1,3,1,1,1,1,0,0,0,0,0,1,2,22.0,2014,1
50,441,119,175,99,0,232,1,4,1,1,1,1,1,1,0,0,0,1,1,,2014,1
41,442,84,111,6,0,173,1,4,1,1,5,5,1,0,0,0,0,3,1,21.0,2014,2
39,443,81,43,70,0,404,1,-1,0,1,3,0,0,0,0,0,0,3,4,19.0,2014,1
44,444,119,126,1,0,404,1,3,1,1,1,1,1,1,0,0,1,2,1,21.0,2014,1
30,445,81,178,19,0,212,1,2,1,1,1,0,0,0,0,0,1,1,4,21.0,2014,1
8,446,81,247,3,1,325,1,1,0,1,4,4,0,0,1,0,1,3,2,23.0,2014,0
22,447,84,130,77,0,513,1,1,0,1,1,1,0,0,0,0,0,3,2,19.0,2014,0
44,448,119,247,3,0,173,1,1,0,1,5,5,0,1,0,0,0,3,1,,2014,5
58,449,81,138,3,0,278,1,4,1,4,3,1,1,1,1,0,0,1,1,24.0,2014,1
18,450,84,175,3,0,513,1,1,0,1,5,3,0,0,0,0,0,3,3,22.0,2014,5
50,451,10,126,1,0,212,1,2,1,1,5,1,1,0,0,0,0,3,2,19.0,2014,3
32,452,119,100,3,0,212,1,2,1,1,5,4,0,0,0,0,0,3,2,20.0,2014,4
29,453,81,136,6,0,474,1,3,2,1,3,5,0,0,0,0,0,3,1,22.0,2014,4
32,454,84,175,4,0,212,1,2,2,1,5,5,0,0,0,0,0,3,1,20.0,2014,3
34,455,119,265,55,0,373,1,1,0,2,5,3,1,0,0,0,0,3,2,19.0,2014,1
41,456,119,51,12,0,404,1,4,1,1,6,6,0,1,1,0,1,3,3,23.0,2014,11
16,457,119,279,55,0,449,1,4,2,0,5,5,0,0,0,0,1,3,1,24.0,2014,8
12,458,14,178,99,0,173,1,4,3,1,3,4,0,0,0,0,1,1,1,23.0,2014,1
37,459,73,238,3,0,422,1,2,3,1,6,0,0,0,0,0,1,3,4,,2014,1
48,460,62,120,99,0,342,1,3,3,1,6,3,0,1,1,0,0,3,2,23.0,2014,3
18,461,81,39,55,0,110,1,1,0,1,4,0,0,0,0,0,0,3,4,19.0,2014,1
28,462,119,235,3,0,404,1,2,2,1,5,5,0,1,0,0,1,3,1,21.0,2014,0
31,463,81,288,62,0,404,1,4,1,1,5,1,0,0,0,0,1,3,2,21.0,2014,4
56,464,81,51,16,0,404,1,3,2,1,5,5,0,1,1,0,1,3,1,22.0,2014,4
41,465,81,148,13,0,474,1,2,1,1,3,5,1,1,0,0,1,1,3,,2014,1
18,466,119,113,32,0,147,1,2,1,2,5,5,0,0,0,0,1,3,2,23.0,2014,1
50,467,81,146,3,0,474,1,2,1,1,3,0,0,0,0,0,1,1,4,,2014,1
30,468,81,208,7,0,404,1,1,0,1,5,3,1,0,0,0,0,3,2,19.0,2014,2
12,469,84,169,99,0,474,1,3,3,1,3,4,0,0,0,0,1,2,1,,2014,2
28,470,119,235,3,0,465,1,2,1,2,5,4,0,1,1,0,1,3,3,19.0,2014,3
36,471,14,48,14,0,173,1,2,3,1,3,4,1,0,0,0,0,2,2,20.0,2014,1
48,472,119,175,8,0,404,1,1,1,1,1,2,1,1,0,0,1,2,2,20.0,2014,2
12,473,119,287,3,0,173,1,3,3,1,5,5,0,0,0,0,1,1,1,23.0,2014,2
44,474,81,126,1,0,404,1,2,1,3,5,5,1,1,0,0,1,3,2,20.0,2014,0
40,475,28,288,40,0,212,1,3,2,1,6,0,0,0,0,0,0,3,4,20.0,2014,1
38,476,81,138,1,0,404,1,2,2,1,5,3,0,1,1,0,0,3,3,21.0,2014,3
8,477,41,22,3,0,340,0,-2,0,2,5,5,0,0,1,0,1,3,3,22.0,2014,1
32,478,81,178,4,0,212,1,3,1,1,5,3,1,0,0,0,1,1,1,21.0,2014,1
26,479,107,169,3,0,102,1,2,1,2,5,0,0,0,0,0,0,3,4,21.0,2014,1
26,480,81,160,3,1,356,1,-2,1,2,1,5,0,0,0,0,0,2,1,28.0,2014,2
23,481,119,43,1,0,404,1,1,0,1,5,4,1,0,0,0,1,1,1,19.0,2014,2
16,482,141,235,3,0,384,1,1,1,2,5,5,0,0,0,0,1,2,1,,2014,4
32,483,81,51,45,0,199,1,2,1,1,4,1,1,1,1,0,1,3,2,,2014,4
41,484,41,287,3,0,404,1,4,1,1,4,4,0,0,0,0,0,3,2,22.0,2014,1
64,485,81,126,3,0,404,1,3,2,1,1,2,1,1,0,0,0,2,2,23.0,2014,1
18,486,119,265,2,0,342,1,2,3,1,3,3,0,0,0,0,1,3,2,19.0,2014,0
14,487,81,265,14,0,474,1,1,0,1,1,3,0,0,1,0,1,2,3,20.0,2014,1
28,488,84,111,70,0,173,1,2,2,1,5,5,1,0,0,0,1,3,2,21.0,2014,3
57,489,119,247,1,0,404,1,2,1,4,1,1,1,1,1,0,0,3,2,20.0,2014,1
52,490,81,126,8,0,173,1,2,1,1,4,1,1,1,1,0,0,3,2,20.0,2014,1
28,491,119,288,32,0,449,1,2,1,1,5,5,0,0,0,0,0,3,3,19.0,2014,5
28,492,81,51,1,0,212,1,3,2,1,5,5,0,1,0,0,1,3,2,22.0,2014,3
32,493,81,148,40,0,212,1,4,1,1,6,5,0,0,0,0,0,2,1,23.0,2014,2
42,494,6,126,4,0,342,1,3,3,3,1,0,0,0,0,0,0,2,4,21.0,2014,1
40,495,143,169,44,0,223,1,2,3,1,5,3,1,0,0,0,1,3,2,23.0,2014,1
22,496,81,43,90,0,449,1,4,3,3,5,5,0,0,0,0,1,3,3,24.0,2014,2
48,497,81,294,32,0,439,1,1,0,1,5,6,1,1,0,0,0,3,2,19.0,2014,4
53,498,119,235,3,0,404,1,2,1,1,4,5,1,0,1,0,0,3,1,20.0,2014,1
52,499,81,247,3,0,493,1,1,1,1,1,2,1,1,0,0,0,1,2,20.0,2014,1
49,500,119,148,55,0,542,1,2,2,4,5,6,1,0,0,0,0,3,3,,2014,1
36,501,84,286,4,1,556,1,4,1,2,1,3,1,1,1,0,1,2,2,24.0,2014,1
32,502,81,100,4,0,404,1,3,1,3,5,1,1,0,0,0,1,3,1,21.0,2014,1
26,503,81,279,19,0,67,1,-2,1,2,4,4,1,0,1,0,1,3,2,24.0,2014,3
34,504,130,268,45,0,325,1,4,2,1,5,5,1,1,1,0,1,3,2,23.0,2014,1
38,505,119,265,1,0,404,1,2,0,1,5,1,1,1,0,0,1,3,2,21.0,2014,2
50,506,95,215,3,0,404,1,3,2,1,5,1,0,1,0,0,0,3,2,,2014,3
28,507,81,43,32,0,439,1,4,1,1,5,5,0,0,0,0,1,3,3,23.0,2014,2
62,508,119,75,44,0,330,1,2,3,1,1,0,0,0,0,0,1,1,4,23.0,2014,1
51,509,58,126,6,0,404,1,1,0,4,5,0,0,0,0,0,0,3,4,19.0,2014,1
42,510,81,178,1,0,404,1,4,2,1,5,6,1,0,0,0,0,1,4,23.0,2014,1
18,511,81,136,16,0,337,1,-1,0,2,6,0,0,0,0,0,0,3,4,20.0,2014,1
44,512,81,277,3,0,474,1,2,1,1,1,1,1,1,1,0,0,3,2,21.0,2014,4
36,513,81,156,14,0,404,1,2,1,1,5,3,0,0,0,0,0,3,1,20.0,2014,2
21,514,119,84,80,0,199,1,4,1,1,3,1,0,0,1,0,1,2,2,,2014,1
42,515,81,138,40,0,212,1,3,1,1,5,5,0,0,0,0,0,3,3,22.0,2014,2
60,516,81,208,90,0,513,1,2,1,1,5,3,0,1,0,0,0,3,1,19.0,2014,4
26,517,119,75,2,0,342,1,3,1,1,1,1,0,1,0,0,1,2,2,21.0,2014,1
66,518,81,241,6,0,404,1,2,2,1,5,5,1,1,1,0,0,3,1,23.0,2014,3
38,519,81,247,14,0,471,1,2,3,4,3,0,0,0,0,0,0,3,4,21.0,2014,1
44,520,14,126,14,0,474,1,1,0,1,3,1,1,1,0,0,0,3,1,,2014,1
54,521,119,235,3,0,474,1,3,1,1,3,2,1,0,1,0,0,1,2,21.0,2014,1
42,522,14,265,3,0,404,1,3,1,1,3,4,1,0,1,0,0,3,1,21.0,2014,1
38,523,16,277,52,0,173,1,1,0,1,4,1,0,1,0,0,0,3,2,19.0,2014,2
18,524,81,153,4,0,404,1,4,2,1,1,1,0,0,1,0,1,3,2,21.0,2014,2
36,525,81,265,1,0,404,1,4,1,1,5,3,1,0,1,0,0,3,1,22.0,2014,1
24,526,81,265,3,0,404,1,2,2,1,6,5,0,1,0,0,1,3,1,21.0,2014,5
18,527,84,169,83,0,474,1,1,0,1,3,3,0,0,0,0,1,3,3,19.0,2014,1
46,528,81,43,46,0,173,1,3,2,1,1,1,1,0,0,0,0,2,1,21.0,2014,1
34,529,119,100,4,0,404,1,4,2,3,5,4,1,0,0,0,0,3,2,24.0,2014,3
28,530,81,138,1,0,231,1,2,2,1,3,0,0,0,0,0,0,3,4,23.0,2014,1
34,531,81,208,3,0,212,1,3,1,1,4,1,0,0,0,0,0,3,1,23.0,2014,4
23,532,84,286,32,0,542,1,1,0,1,5,5,0,0,0,0,0,3,2,19.0,2014,1
14,533,81,288,99,0,517,1,2,2,1,5,5,0,0,0,0,1,3,2,20.0,2014,1
22,534,81,287,86,0,499,1,4,3,1,1,3,1,0,1,0,1,1,1,24.0,2014,1
41,535,81,265,1,0,404,1,3,1,3,4,3,1,1,1,0,1,3,2,,2014,2
28,536,81,294,76,0,499,1,3,2,1,5,3,0,1,0,0,1,1,3,21.0,2014,3
40,537,81,160,3,0,513,1,2,1,4,3,3,0,1,0,0,0,3,2,20.0,2014,2
38,538,35,138,48,0,404,1,1,0,3,1,3,1,0,1,0,0,3,2,20.0,2014,0
46,539,141,39,50,0,173,1,4,2,1,1,0,0,0,0,0,0,1,4,21.0,2014,1
33,540,119,136,57,0,404,1,4,1,1,3,1,0,0,0,0,0,3,2,22.0,2014,2
28,541,81,84,3,0,404,1,1,0,1,3,5,0,1,0,0,0,3,2,20.0,2014,1
28,542,81,265,3,0,404,1,3,2,1,3,2,1,0,1,0,1,3,2,21.0,2014,4
36,543,115,39,33,0,173,1,3,1,1,5,5,1,1,1,0,1,3,2,,2014,4
14,544,102,198,14,1,212,0,3,2,1,4,5,0,0,0,0,1,2,1,23.0,2014,0
40,545,14,265,55,0,542,1,3,2,1,1,1,0,1,0,0,0,2,2,,2014,2
36,546,119,146,12,0,212,1,2,2,4,4,5,0,0,1,0,0,3,2,21.0,2014,3
48,547,119,287,86,0,513,1,4,1,1,4,5,1,1,0,0,0,3,1,22.0,2014,2
30,548,81,117,32,0,173,1,3,1,1,5,5,0,0,0,0,0,3,2,21.0,2014,1
26,549,81,143,60,0,513,1,2,1,1,5,6,0,0,0,0,0,3,2,19.0,2014,2
28,550,81,287,3,0,474,1,-1,0,1,5,3,1,0,0,0,0,2,2,19.0,2014,0
55,551,119,126,36,0,404,1,1,1,1,3,0,0,0,0,0,0,3,4,21.0,2014,1
22,552,119,146,51,0,404,1,1,0,3,5,0,0,0,0,0,0,3,4,,2014,1
18,553,84,169,57,0,342,1,1,0,1,4,5,0,0,0,0,0,2,1,19.0,2014,1
34,554,81,136,88,0,474,1,2,2,1,4,1,0,1,0,0,0,1,1,26.0,2014,2
58,555,81,287,16,0,404,1,3,1,1,5,4,1,1,0,0,0,3,4,44.0,2014,1
26,556,119,130,40,0,223,1,4,1,4,3,1,1,0,1,0,1,2,2,21.0,2014,0
48,557,81,247,3,0,404,1,1,0,1,5,3,1,1,0,0,1,1,1,20.0,2014,1
48,558,81,241,3,0,173,1,-1,0,1,1,1,1,1,1,0,1,2,2,19.0,2014,3
42,559,119,287,9,0,404,1,2,1,3,3,3,1,0,0,0,1,1,1,21.0,2014,2
34,560,14,126,4,0,342,1,4,1,1,1,2,1,0,0,0,1,1,1,21.0,2014,0
46,561,81,134,3,0,542,1,3,1,4,3,3,1,1,1,0,0,3,2,,2014,3
18,562,119,235,3,0,113,1,2,1,2,5,0,0,0,0,0,1,3,4,19.0,2014,1
52,563,14,38,40,0,236,1,3,3,4,3,3,1,1,1,0,1,1,2,22.0,2014,1
34,564,84,169,3,0,212,1,2,2,1,2,2,1,0,0,0,1,2,1,23.0,2014,0
29,565,119,287,62,0,404,1,3,2,1,5,3,1,0,1,0,1,3,2,20.0,2014,2
26,566,119,102,67,0,212,1,4,1,1,5,4,1,0,0,0,1,3,2,23.0,2014,1
28,567,84,265,1,0,342,1,2,2,1,3,1,0,0,0,0,1,2,2,19.0,2014,1
